id,gid,x,y,v_x,v_y,radius,time
1,1,1.796993,2.275149,-1.029833,-0.270445,0.500000,4.900000
2,2,0.443534,1.254013,-0.120067,-1.301426,0.500000,4.900000
3,3,-1.260306,1.737132,0.775058,-0.832405,0.500000,4.900000
4,4,-3.130930,0.067075,0.885560,0.607725,0.500000,4.900000
5,5,-0.977599,-2.144322,1.654048,0.235806,0.500000,4.900000
6,6,1.097947,-1.301508,0.782346,1.226623,0.500000,4.900000
7,7,2.153577,-2.008798,-0.462015,0.874357,0.500000,4.900000
0,0,0.513397,-0.325093,-1.614591,-0.143109,0.500000,5.000000
1,1,1.695547,2.240963,-1.014454,-0.341859,0.500000,5.000000
2,2,0.439919,1.108717,-0.036154,-1.452966,0.500000,5.000000
3,3,-1.159092,1.648610,1.012149,-0.885220,0.500000,5.000000
4,4,-3.039021,0.113689,0.919095,0.466146,0.500000,5.000000
5,5,-0.819567,-2.126283,1.580321,0.180393,0.500000,5.000000
6,6,1.137489,-1.167260,0.395416,1.342489,0.500000,5.000000
7,7,2.142166,-1.927324,-0.114110,0.814735,0.500000,5.000000
0,0,0.351356,-0.343919,-1.620414,-0.188266,0.500000,5.100000
1,1,1.605740,2.193669,-0.898076,-0.472942,0.500000,5.100000
2,2,0.419168,0.972735,-0.207504,-1.359817,0.500000,5.100000
3,3,-1.084400,1.548696,0.746919,-0.999139,0.500000,5.100000
4,4,-2.934330,0.151622,1.046907,0.379323,0.500000,5.100000
5,5,-0.682971,-2.100088,1.365962,0.261946,0.500000,5.100000
6,6,1.176492,-1.023974,0.390033,1.432853,0.500000,5.100000
7,7,2.136722,-1.824926,-0.054438,1.023985,0.500000,5.100000
0,0,0.187168,-0.372576,-1.641874,-0.286570,0.500000,5.200000
1,1,1.490479,2.185971,-1.152603,-0.076980,0.500000,5.200000
2,2,0.408414,0.837024,-0.107548,-1.357105,0.500000,5.200000
3,3,-1.009167,1.468323,0.752328,-0.803725,0.500000,5.200000
4,4,-2.858509,0.225256,0.758210,0.736340,0.500000,5.200000
5,5,-0.555088,-2.068619,1.278831,0.314687,0.500000,5.200000
6,6,1.221543,-0.906864,0.450511,1.171104,0.500000,5.200000
7,7,2.116104,-1.714849,-0.206186,1.100772,0.500000,5.200000
0,0,0.005143,-0.376424,-1.820258,-0.038474,0.500000,5.300000
1,1,1.437469,2.132285,-0.530103,-0.536852,0.500000,5.300000
2,2,0.397400,0.710491,-0.110137,-1.265330,0.500000,5.300000
3,3,-0.945735,1.409698,0.634315,-0.586251,0.500000,5.300000
4,4,-2.762887,0.243886,0.956225,0.186302,0.500000,5.300000
5,5,-0.407773,-2.022470,1.473149,0.461492,0.500000,5.300000
6,6,1.263389,-0.767543,0.418455,1.393208,0.500000,5.300000
7,7,2.110692,-1.630715,-0.054122,0.841332,0.500000,5.300000
0,0,-0.159902,-0.396424,-1.650441,-0.200002,0.500000,5.400000
1,1,1.333318,2.113322,-1.041515,-0.189634,0.500000,5.400000
2,2,0.380012,0.592385,-0.173884,-1.181065,0.500000,5.400000
3,3,-0.858926,1.319541,0.868098,-0.901569,0.500000,5.400000
4,4,-2.691957,0.292718,0.709297,0.488320,0.500000,5.400000
5,5,-0.267085,-1.986817,1.406882,0.356534,0.500000,5.400000
6,6,1.301761,-0.631769,0.383717,1.357743,0.500000,5.400000
7,7,2.071937,-1.523702,-0.387544,1.070135,0.500000,5.400000
0,0,-0.312300,-0.404268,-1.523983,-0.078444,0.500000,5.500000
1,1,1.240082,2.139084,-0.932359,0.257616,0.500000,5.500000
2,2,0.358792,0.462562,-0.212191,-1.298226,0.500000,5.500000
3,3,-0.803036,1.268694,0.558895,-0.508474,0.500000,5.500000
4,4,-2.629180,0.304197,0.627768,0.114794,0.500000,5.500000
5,5,-0.135526,-1.943373,1.315590,0.434437,0.500000,5.500000
6,6,1.324113,-0.504517,0.223520,1.272520,0.500000,5.500000
7,7,2.039095,-1.409457,-0.328422,1.142451,0.500000,5.500000
0,0,-0.454378,-0.431941,-1.420781,-0.276724,0.500000,5.600000
1,1,1.129898,2.134443,-1.101834,-0.046407,0.500000,5.600000
2,2,0.361619,0.327752,0.028262,-1.348105,0.500000,5.600000
3,3,-0.732149,1.172144,0.708869,-0.965496,0.500000,5.600000
4,4,-2.543171,0.332613,0.860097,0.284161,0.500000,5.600000
5,5,-0.022271,-1.889036,1.132546,0.543369,0.500000,5.600000
6,6,1.316106,-0.385850,-0.080065,1.186667,0.500000,5.600000
7,7,2.004210,-1.297521,-0.348851,1.119361,0.500000,5.600000
0,0,-0.591074,-0.443291,-1.366965,-0.113505,0.500000,5.700000
1,1,1.033167,2.131302,-0.967316,-0.031406,0.500000,5.700000
2,2,0.316502,0.192616,-0.451171,-1.351353,0.500000,5.700000
3,3,-0.653613,1.070330,0.785362,-1.018142,0.500000,5.700000
4,4,-2.450076,0.351194,0.930942,0.185807,0.500000,5.700000
5,5,0.102093,-1.863503,1.243635,0.255335,0.500000,5.700000
6,6,1.369415,-0.210323,0.533093,1.755271,0.500000,5.700000
7,7,1.996889,-1.202836,-0.073205,0.946849,0.500000,5.700000
0,0,-0.729296,-0.458445,-1.382216,-0.151539,0.500000,5.800000
1,1,0.964230,2.131663,-0.689368,0.003602,0.500000,5.800000
2,2,0.296998,0.062216,-0.195037,-1.304003,0.500000,5.800000
3,3,-0.573072,0.965922,0.805414,-1.044080,0.500000,5.800000
4,4,-2.398340,0.375253,0.517360,0.240589,0.500000,5.800000
5,5,0.212294,-1.791938,1.102016,0.715641,0.500000,5.800000
6,6,1.347953,-0.069251,-0.214627,1.410718,0.500000,5.800000
7,7,1.992940,-1.083904,-0.039498,1.189315,0.500000,5.800000
0,0,-0.876062,-0.455008,-1.467656,0.034376,0.500000,5.900000
1,1,0.885928,2.138705,-0.783020,0.070420,0.500000,5.900000
2,2,0.250236,-0.085247,-0.467620,-1.474635,0.500000,5.900000
3,3,-0.483809,0.853258,0.892627,-1.126638,0.500000,5.900000
4,4,-2.352305,0.391186,0.460351,0.159327,0.500000,5.900000
5,5,0.330985,-1.733467,1.186912,0.584710,0.500000,5.900000
6,6,1.331710,0.074484,-0.162430,1.437348,0.500000,5.900000
7,7,1.939529,-0.983584,-0.534104,1.003199,0.500000,5.900000
0,0,-1.006260,-0.481793,-1.301985,-0.267849,0.500000,6.000000
1,1,0.808541,2.140602,-0.773870,0.018979,0.500000,6.000000
2,2,0.186174,-0.231451,-0.640618,-1.462035,0.500000,6.000000
3,3,-0.404996,0.745567,0.788132,-1.076917,0.500000,6.000000
4,4,-2.292105,0.423470,0.602006,0.322843,0.500000,6.000000
5,5,0.443469,-1.685009,1.124842,0.484581,0.500000,6.000000
6,6,1.300869,0.214498,-0.308411,1.400149,0.500000,6.000000
7,7,1.909753,-0.864819,-0.297762,1.187651,0.500000,6.000000
0,0,-1.143337,-0.501209,-1.370771,-0.194165,0.500000,6.100000
1,1,0.711240,2.185686,-0.973010,0.450839,0.500000,6.100000
2,2,0.157124,-0.369254,-0.290501,-1.378028,0.500000,6.100000
3,3,-0.308132,0.655370,0.968641,-0.901961,0.500000,6.100000
4,4,-2.199336,0.436427,0.927688,0.129576,0.500000,6.100000
5,5,0.546889,-1.605931,1.034195,0.790788,0.500000,6.100000
6,6,1.268726,0.360100,-0.321423,1.456020,0.500000,6.100000
7,7,1.841041,-0.756321,-0.687119,1.084985,0.500000,6.100000
0,0,-1.270821,-0.503337,-1.274835,-0.021281,0.500000,6.200000
1,1,0.626055,2.179784,-0.851853,-0.059026,0.500000,6.200000
2,2,0.122015,-0.498197,-0.351092,-1.289436,0.500000,6.200000
3,3,-0.235894,0.544200,0.722373,-1.111708,0.500000,6.200000
4,4,-2.116760,0.440437,0.825756,0.040092,0.500000,6.200000
5,5,0.686639,-1.530020,1.397497,0.759105,0.500000,6.200000
6,6,1.243573,0.515663,-0.251529,1.555630,0.500000,6.200000
7,7,1.787482,-0.618282,-0.535587,1.380388,0.500000,6.200000
0,0,-1.425867,-0.538601,-1.550461,-0.352635,0.500000,6.300000
1,1,0.537620,2.153462,-0.884350,-0.263214,0.500000,6.300000
2,2,0.097352,-0.632357,-0.246630,-1.341596,0.500000,6.300000
3,3,-0.149953,0.425735,0.859411,-1.184648,0.500000,6.300000
4,4,-2.003228,0.472337,1.135322,0.319007,0.500000,6.300000
5,5,0.805034,-1.446154,1.183957,0.838658,0.500000,6.300000
6,6,1.197250,0.664025,-0.463232,1.483614,0.500000,6.300000
7,7,1.731523,-0.512244,-0.559593,1.060374,0.500000,6.300000
0,0,-1.546372,-0.531768,-1.205055,0.068326,0.500000,6.400000
1,1,0.442634,2.142404,-0.949857,-0.110585,0.500000,6.400000
2,2,0.105269,-0.759185,0.079175,-1.268287,0.500000,6.400000
3,3,-0.086247,0.321223,0.637058,-1.045122,0.500000,6.400000
4,4,-1.875592,0.458841,1.276364,-0.134960,0.500000,6.400000
5,5,0.932184,-1.379866,1.271497,0.662882,0.500000,6.400000
6,6,1.170024,0.802705,-0.272264,1.386803,0.500000,6.400000
7,7,1.667607,-0.367001,-0.639162,1.452438,0.500000,6.400000
0,0,-1.678413,-0.571847,-1.320411,-0.400787,0.500000,6.500000
1,1,0.363207,2.076731,-0.794270,-0.656733,0.500000,6.500000
2,2,0.118319,-0.879333,0.130498,-1.201472,0.500000,6.500000
3,3,0.000337,0.237513,0.865848,-0.837101,0.500000,6.500000
4,4,-1.760497,0.474245,1.150947,0.154034,0.500000,6.500000
5,5,1.069294,-1.308251,1.371095,0.716151,0.500000,6.500000
6,6,1.142000,0.940250,-0.280236,1.375448,0.500000,6.500000
7,7,1.580097,-0.258660,-0.875100,1.083409,0.500000,6.500000
0,0,-1.806226,-0.580235,-1.278125,-0.083879,0.500000,6.600000
1,1,0.278608,2.054129,-0.845993,-0.226012,0.500000,6.600000
2,2,0.125109,-1.006476,0.067901,-1.271430,0.500000,6.600000
3,3,0.051882,0.133652,0.515450,-1.038602,0.500000,6.600000
4,4,-1.658589,0.451634,1.019082,-0.226105,0.500000,6.600000
5,5,1.158723,-1.213973,0.894292,0.942778,0.500000,6.600000
6,6,1.133885,1.068402,-0.081157,1.281518,0.500000,6.600000
7,7,1.531257,-0.144135,-0.488396,1.145244,0.500000,6.600000
0,0,-1.947025,-0.586491,-1.407996,-0.062562,0.500000,6.700000
1,1,0.201628,1.999045,-0.769793,-0.550841,0.500000,6.700000
2,2,0.124125,-1.155436,-0.009847,-1.489599,0.500000,6.700000
3,3,0.116188,0.037489,0.643058,-0.961635,0.500000,6.700000
4,4,-1.561029,0.430762,0.975601,-0.208718,0.500000,6.700000
5,5,1.235359,-1.105578,0.766363,1.083949,0.500000,6.700000
6,6,1.132330,1.217571,-0.015550,1.491690,0.500000,6.700000
7,7,1.454827,-0.056658,-0.764301,0.874773,0.500000,6.700000
0,0,-2.095733,-0.575718,-1.487079,0.107728,0.500000,6.800000
1,1,0.100509,1.934716,-1.011195,-0.643295,0.500000,6.800000
2,2,0.114484,-1.290805,-0.096408,-1.353691,0.500000,6.800000
3,3,0.177473,-0.084333,0.612847,-1.218216,0.500000,6.800000
4,4,-1.479269,0.382249,0.817597,-0.485132,0.500000,6.800000
5,5,1.328842,-1.038097,0.934834,0.674808,0.500000,6.800000
6,6,1.110872,1.354952,-0.214573,1.373815,0.500000,6.800000
7,7,1.404418,0.048578,-0.504091,1.052359,0.500000,6.800000
0,0,-2.226501,-0.546616,-1.307677,0.291017,0.500000,6.900000
1,1,0.004354,1.868025,-0.961544,-0.666911,0.500000,6.900000
2,2,0.105379,-1.429343,-0.091050,-1.385385,0.500000,6.900000
3,3,0.250837,-0.187854,0.733640,-1.035210,0.500000,6.900000
4,4,-1.365873,0.366683,1.133964,-0.155665,0.500000,6.900000
5,5,1.407769,-0.959783,0.789266,0.783146,0.500000,6.900000
6,6,1.081303,1.509460,-0.295690,1.545077,0.500000,6.900000
7,7,1.341537,0.132376,-0.628815,0.837983,0.500000,6.900000
0,0,-2.392554,-0.519862,-1.660531,0.267542,0.500000,7.000000
1,1,-0.084362,1.810622,-0.887165,-0.574031,0.500000,7.000000
2,2,0.084061,-1.554124,-0.213176,-1.247807,0.500000,7.000000
3,3,0.310709,-0.294154,0.598718,-1.063008,0.500000,7.000000
4,4,-1.266506,0.347853,0.993670,-0.188302,0.500000,7.000000
5,5,1.484899,-0.865917,0.771296,0.938661,0.500000,7.000000
6,6,1.069684,1.679273,-0.116195,1.698128,0.500000,7.000000
7,7,1.261746,0.232520,-0.797907,1.001436,0.500000,7.000000
0,0,-2.540601,-0.498885,-1.480467,0.209772,0.500000,7.100000
1,1,-0.181294,1.733912,-0.969321,-0.767097,0.500000,7.100000
2,2,0.070305,-1.685904,-0.137560,-1.317798,0.500000,7.100000
3,3,0.394772,-0.399939,0.840636,-1.057846,0.500000,7.100000
4,4,-1.163234,0.322042,1.032720,-0.258107,0.500000,7.100000
5,5,1.550020,-0.752296,0.651217,1.136202,0.500000,7.100000
6,6,1.059662,1.837347,-0.100219,1.580738,0.500000,7.100000
7,7,1.188470,0.302844,-0.732764,0.703245,0.500000,7.100000
0,0,-2.679104,-0.471881,-1.385029,0.270040,0.500000,7.200000
1,1,-0.260448,1.645050,-0.791537,-0.888618,0.500000,7.200000
2,2,0.058319,-1.808871,-0.119864,-1.229673,0.500000,7.200000
3,3,0.476111,-0.475829,0.813388,-0.758904,0.500000,7.200000
4,4,-1.066729,0.303610,0.965047,-0.184314,0.500000,7.200000
5,5,1.622083,-0.653567,0.720629,0.987298,0.500000,7.200000
6,6,1.041729,1.994190,-0.179330,1.568433,0.500000,7.200000
7,7,1.114107,0.362546,-0.743625,0.597021,0.500000,7.200000
0,0,-2.815260,-0.443831,-1.361563,0.280495,0.500000,7.300000
1,1,-0.349481,1.582029,-0.890334,-0.630210,0.500000,7.300000
2,2,0.052128,-1.941744,-0.061905,-1.328728,0.500000,7.300000
3,3,0.548148,-0.545025,0.720374,-0.691958,0.500000,7.300000
4,4,-0.972734,0.261922,0.939950,-0.416884,0.500000,7.300000
5,5,1.694142,-0.542145,0.720586,1.114213,0.500000,7.300000
6,6,1.021235,2.143480,-0.204942,1.492902,0.500000,7.300000
7,7,1.031649,0.441083,-0.824584,0.785368,0.500000,7.300000
0,0,-2.947945,-0.419281,-1.326845,0.245509,0.500000,7.400000
1,1,-0.436266,1.518820,-0.867850,-0.632087,0.500000,7.400000
2,2,0.037269,-2.078075,-0.148597,-1.363311,0.500000,7.400000
3,3,0.635232,-0.632957,0.870834,-0.879322,0.500000,7.400000
4,4,-0.862924,0.245537,1.098103,-0.163848,0.500000,7.400000
5,5,1.770058,-0.422278,0.759159,1.198670,0.500000,7.400000
6,6,0.998671,2.271566,-0.225639,1.280859,0.500000,7.400000
7,7,0.947258,0.526202,-0.843908,0.851193,0.500000,7.400000
0,0,-3.080965,-0.424310,-1.330210,-0.050293,0.500000,7.500000
1,1,-0.520413,1.458144,-0.841471,-0.606760,0.500000,7.500000
2,2,0.044299,-2.229581,0.070307,-1.515062,0.500000,7.500000
3,3,0.731915,-0.734109,0.966828,-1.011516,0.500000,7.500000
4,4,-0.744727,0.207141,1.181963,-0.383962,0.500000,7.500000
5,5,1.850461,-0.319121,0.804035,1.031576,0.500000,7.500000
6,6,0.983867,2.421073,-0.148033,1.495066,0.500000,7.500000
7,7,0.829188,0.628772,-1.180698,1.025701,0.500000,7.500000
0,0,-3.207234,-0.429990,-1.262688,-0.056796,0.500000,7.600000
1,1,-0.587667,1.379218,-0.672537,-0.789268,0.500000,7.600000
2,2,0.040585,-2.358910,-0.037143,-1.293284,0.500000,7.600000
3,3,0.828452,-0.826497,0.965369,-0.923879,0.500000,7.600000
4,4,-0.614289,0.172484,1.304385,-0.346571,0.500000,7.600000
5,5,1.921361,-0.203522,0.709000,1.155987,0.500000,7.600000
6,6,0.968024,2.555920,-0.158437,1.348471,0.500000,7.600000
7,7,0.747293,0.718904,-0.818955,0.901321,0.500000,7.600000
0,0,-3.336352,-0.424105,-1.291176,0.058845,0.500000,7.700000
1,1,-0.640968,1.297844,-0.533004,-0.813740,0.500000,7.700000
2,2,0.038534,-2.490752,-0.020512,-1.318423,0.500000,7.700000
3,3,0.907613,-0.923702,0.791610,-0.972049,0.500000,7.700000
4,4,-0.485120,0.134149,1.291685,-0.383353,0.500000,7.700000
5,5,1.995604,-0.084495,0.742427,1.190272,0.500000,7.700000
6,6,0.940987,2.704273,-0.270364,1.483529,0.500000,7.700000
7,7,0.664658,0.784126,-0.826345,0.652220,0.500000,7.700000
0,0,-3.464288,-0.417862,-1.279359,0.062434,0.500000,7.800000
1,1,-0.697708,1.222770,-0.567403,-0.750734,0.500000,7.800000
2,2,0.039742,-2.623642,0.012086,-1.328898,0.500000,7.800000
3,3,0.982724,-1.006161,0.751116,-0.824597,0.500000,7.800000
4,4,-0.364272,0.075913,1.208483,-0.582356,0.500000,7.800000
5,5,2.054989,0.049292,0.593854,1.337872,0.500000,7.800000
6,6,0.917746,2.846837,-0.232416,1.425647,0.500000,7.800000
7,7,0.565203,0.862943,-0.994548,0.788171,0.500000,7.800000
0,0,-3.576576,-0.413877,-1.122880,0.039846,0.500000,7.900000
1,1,-0.783453,1.133268,-0.857453,-0.895023,0.500000,7.900000
2,2,0.047641,-2.756177,0.078985,-1.325349,0.500000,7.900000
3,3,1.073012,-1.099307,0.902879,-0.931452,0.500000,7.900000
4,4,-0.239262,0.055225,1.250099,-0.206879,0.500000,7.900000
5,5,2.140766,0.162990,0.857770,1.136976,0.500000,7.900000
6,6,0.901268,3.006575,-0.164778,1.597379,0.500000,7.900000
7,7,0.470036,0.924224,-0.951675,0.612806,0.500000,7.900000
0,0,-3.687228,-0.406993,-1.106522,0.068841,0.500000,8.000000
1,1,-0.857999,1.055569,-0.745453,-0.776988,0.500000,8.000000
2,2,0.031691,-2.876823,-0.159495,-1.206465,0.500000,8.000000
3,3,1.189436,-1.190124,1.164242,-0.908176,0.500000,8.000000
4,4,-0.115933,0.058047,1.233291,0.028221,0.500000,8.000000
5,5,2.225301,0.283704,0.845345,1.207141,0.500000,8.000000
6,6,0.890255,3.165487,-0.110132,1.589118,0.500000,8.000000
7,7,0.394085,1.004944,-0.759510,0.807203,0.500000,8.000000
0,0,-3.824007,-0.398871,-1.367793,0.081220,0.500000,8.100000
1,1,-0.929623,0.965013,-0.716245,-0.905558,0.500000,8.100000
2,2,0.012893,-3.010897,-0.187983,-1.340737,0.500000,8.100000
3,3,1.285233,-1.281872,0.957962,-0.917477,0.500000,8.100000
4,4,-0.000845,0.049956,1.150878,-0.080912,0.500000,8.100000
5,5,2.295220,0.394514,0.699189,1.108098,0.500000,8.100000
6,6,0.869182,3.319818,-0.210726,1.543313,0.500000,8.100000
7,7,0.305145,1.084108,-0.889394,0.791637,0.500000,8.100000
0,0,-3.941861,-0.386242,-1.178532,0.126290,0.500000,8.200000
1,1,-0.990832,0.866276,-0.612086,-0.987378,0.500000,8.200000
2,2,-0.009224,-3.145527,-0.221169,-1.346301,0.500000,8.200000
3,3,1.385476,-1.382109,1.002437,-1.002367,0.500000,8.200000
4,4,0.109887,0.043436,1.107318,-0.065200,0.500000,8.200000
5,5,2.369121,0.492630,0.739011,0.981156,0.500000,8.200000
6,6,0.859604,3.479124,-0.095783,1.593052,0.500000,8.200000
7,7,0.213278,1.154615,-0.918678,0.705071,0.500000,8.200000
0,0,-4.047154,-0.382374,-1.052938,0.038675,0.500000,8.300000
1,1,-1.047854,0.764169,-0.570219,-1.021063,0.500000,8.300000
2,2,0.001564,-3.281072,0.107878,-1.355450,0.500000,8.300000
3,3,1.499276,-1.470035,1.137994,-0.879263,0.500000,8.300000
4,4,0.232225,0.051774,1.223381,0.083383,0.500000,8.300000
5,5,2.443595,0.575695,0.744738,0.830657,0.500000,8.300000
6,6,0.851540,3.611294,-0.080642,1.321707,0.500000,8.300000
7,7,0.124095,1.230906,-0.891826,0.762909,0.500000,8.300000
0,0,-4.156372,-0.357471,-1.092177,0.249029,0.500000,8.400000
1,1,-1.108596,0.673329,-0.607423,-0.908407,0.500000,8.400000
2,2,-0.007602,-3.424259,-0.091666,-1.431868,0.500000,8.400000
3,3,1.601714,-1.576653,1.024380,-1.066184,0.500000,8.400000
4,4,0.345877,0.063955,1.136521,0.121803,0.500000,8.400000
5,5,2.516463,0.665616,0.728683,0.899209,0.500000,8.400000
6,6,0.828250,3.740458,-0.232902,1.291633,0.500000,8.400000
7,7,0.022703,1.304920,-1.013921,0.740138,0.500000,8.400000
0,0,-4.269057,-0.352934,-1.126851,0.045377,0.500000,8.500000
1,1,-1.184624,0.567021,-0.760281,-1.063072,0.500000,8.500000
2,2,-0.001616,-3.561033,0.059869,-1.367738,0.500000,8.500000
3,3,1.706362,-1.676282,1.046484,-0.996290,0.500000,8.500000
4,4,0.459866,0.080635,1.139889,0.166808,0.500000,8.500000
5,5,2.593956,0.772315,0.774925,1.066990,0.500000,8.500000
6,6,0.812470,3.861615,-0.157791,1.211579,0.500000,8.500000
7,7,-0.081794,1.379300,-1.044973,0.743796,0.500000,8.500000
0,0,-4.388015,-0.346298,-1.189575,0.066359,0.500000,8.600000
1,1,-1.267161,0.459654,-0.825375,-1.073674,0.500000,8.600000
2,2,0.008802,-3.687069,0.104172,-1.260365,0.500000,8.600000
3,3,1.798470,-1.761513,0.921078,-0.852308,0.500000,8.600000
4,4,0.567432,0.081965,1.075660,0.013296,0.500000,8.600000
5,5,2.670410,0.879735,0.764548,1.074203,0.500000,8.600000
6,6,0.785226,3.995519,-0.272448,1.339041,0.500000,8.600000
7,7,-0.179162,1.447858,-0.973678,0.685585,0.500000,8.600000
0,0,-4.507771,-0.340570,-1.197568,0.057278,0.500000,8.700000
1,1,-1.340424,0.355095,-0.732628,-1.045586,0.500000,8.700000
2,2,0.026285,-3.806015,0.174839,-1.189463,0.500000,8.700000
3,3,1.903695,-1.837597,1.052256,-0.760841,0.500000,8.700000
4,4,0.661488,0.067237,0.940568,-0.147278,0.500000,8.700000
5,5,2.763054,0.987269,0.926440,1.075338,0.500000,8.700000
6,6,0.759499,4.126813,-0.257264,1.312936,0.500000,8.700000
7,7,-0.256077,1.520886,-0.769150,0.730280,0.500000,8.700000
0,0,-4.636884,-0.323680,-1.291127,0.168896,0.500000,8.800000
1,1,-1.398321,0.246935,-0.578971,-1.081608,0.500000,8.800000
2,2,0.036701,-3.933046,0.104153,-1.270302,0.500000,8.800000
3,3,2.001957,-1.908923,0.982618,-0.713260,0.500000,8.800000
4,4,0.757970,0.051771,0.964814,-0.154659,0.500000,8.800000
5,5,2.847164,1.100206,0.841098,1.129368,0.500000,8.800000
6,6,0.732395,4.262958,-0.271045,1.361445,0.500000,8.800000
7,7,-0.331946,1.593254,-0.758689,0.723675,0.500000,8.800000
0,0,-4.770245,-0.299832,-1.333610,0.238480,0.500000,8.900000
1,1,-1.475995,0.144909,-0.776732,-1.020256,0.500000,8.900000
2,2,0.031313,-4.064603,-0.053879,-1.315577,0.500000,8.900000
3,3,2.124247,-1.985638,1.222901,-0.767147,0.500000,8.900000
4,4,0.858350,0.036331,1.003798,-0.154405,0.500000,8.900000
5,5,2.926961,1.199668,0.797970,0.994624,0.500000,8.900000
6,6,0.693687,4.391267,-0.387074,1.283095,0.500000,8.900000
7,7,-0.417471,1.674036,-0.855249,0.807819,0.500000,8.900000
0,0,-4.890266,-0.275703,-1.200205,0.241299,0.500000,9.000000
1,1,-1.543589,0.057226,-0.675946,-0.876829,0.500000,9.000000
2,2,0.027039,-4.187474,-0.042738,-1.228709,0.500000,9.000000
3,3,2.247866,-2.092660,1.236187,-1.070216,0.500000,9.000000
4,4,0.990063,0.024518,1.317130,-0.118130,0.500000,9.000000
5,5,3.010692,1.310738,0.837305,1.110696,0.500000,9.000000
6,6,0.668227,4.547267,-0.254603,1.560002,0.500000,9.000000
7,7,-0.518546,1.742984,-1.010746,0.689486,0.500000,9.000000
0,0,-5.021549,-0.245328,-1.312832,0.303742,0.500000,9.100000
1,1,-1.620834,-0.034780,-0.772452,-0.920058,0.500000,9.100000
2,2,0.022934,-4.323227,-0.041046,-1.357530,0.500000,9.100000
3,3,2.351826,-2.191946,1.039602,-0.992868,0.500000,9.100000
4,4,1.105013,0.003052,1.149507,-0.214657,0.500000,9.100000
5,5,3.091537,1.427786,0.808451,1.170481,0.500000,9.100000
6,6,0.642764,4.685161,-0.254629,1.378936,0.500000,9.100000
7,7,-0.626123,1.798600,-1.075772,0.556155,0.500000,9.100000
0,0,-5.152805,-0.250091,-1.312562,-0.047623,0.500000,9.200000
1,1,-1.684516,-0.134373,-0.636813,-0.995938,0.500000,9.200000
2,2,0.040246,-4.470465,0.173115,-1.472382,0.500000,9.200000
3,3,2.448583,-2.270473,0.967568,-0.785261,0.500000,9.200000
4,4,1.221750,-0.006571,1.167367,-0.096226,0.500000,9.200000
5,5,3.190208,1.529035,0.986715,1.012487,0.500000,9.200000
6,6,0.618641,4.830155,-0.241231,1.449944,0.500000,9.200000
7,7,-0.718630,1.860634,-0.925069,0.620339,0.500000,9.200000
0,0,-5.286780,-0.249201,-1.339746,0.008893,0.500000,9.300000
1,1,-1.768197,-0.231657,-0.836810,-0.972837,0.500000,9.300000
2,2,0.052807,-4.601019,0.125608,-1.305531,0.500000,9.300000
3,3,2.559323,-2.360847,1.107397,-0.903747,0.500000,9.300000
4,4,1.328916,-0.011976,1.071663,-0.054057,0.500000,9.300000
5,5,3.259357,1.625999,0.691491,0.969646,0.500000,9.300000
6,6,0.601340,4.968623,-0.173016,1.384675,0.500000,9.300000
7,7,-0.807017,1.927311,-0.883876,0.666777,0.500000,9.300000
0,0,-5.426903,-0.239482,-1.401232,0.097190,0.500000,9.400000
1,1,-1.831261,-0.340474,-0.630649,-1.088164,0.500000,9.400000
2,2,0.046671,-4.746839,-0.061356,-1.458207,0.500000,9.400000
3,3,2.653374,-2.454238,0.940512,-0.933903,0.500000,9.400000
4,4,1.432311,0.002670,1.033952,0.146467,0.500000,9.400000
5,5,3.318559,1.729979,0.592014,1.039792,0.500000,9.400000
6,6,0.598199,5.092752,-0.031402,1.241293,0.500000,9.400000
7,7,-0.898347,2.000094,-0.913299,0.727831,0.500000,9.400000
0,0,-5.558186,-0.211968,-1.312831,0.275144,0.500000,9.500000
1,1,-1.910079,-0.426688,-0.788171,-0.862142,0.500000,9.500000
2,2,0.039905,-4.873934,-0.067665,-1.270944,0.500000,9.500000
3,3,2.740413,-2.549971,0.870397,-0.957338,0.500000,9.500000
4,4,1.546412,0.018772,1.141007,0.161015,0.500000,9.500000
5,5,3.373003,1.843485,0.544438,1.135064,0.500000,9.500000
6,6,0.566896,5.208765,-0.313034,1.160127,0.500000,9.500000
7,7,-0.976175,2.078555,-0.778275,0.784609,0.500000,9.500000
0,0,-5.686246,-0.196975,-1.280602,0.149932,0.500000,9.600000
1,1,-1.992217,-0.522724,-0.821387,-0.960363,0.500000,9.600000
2,2,0.057281,-4.999034,0.173767,-1.251004,0.500000,9.600000
3,3,2.847388,-2.639065,1.069747,-0.890932,0.500000,9.600000
4,4,1.651962,0.032325,1.055498,0.135527,0.500000,9.600000
5,5,3.429859,1.981153,0.568568,1.376675,0.500000,9.600000
6,6,0.542023,5.328170,-0.248732,1.194056,0.500000,9.600000
7,7,-1.056027,2.161912,-0.798523,0.833567,0.500000,9.600000
0,0,-5.802578,-0.174401,-1.163318,0.225743,0.500000,9.700000
1,1,-2.076440,-0.599819,-0.842223,-0.770951,0.500000,9.700000
2,2,0.067620,-5.130297,0.103389,-1.312632,0.500000,9.700000
3,3,2.965117,-2.726327,1.177284,-0.872627,0.500000,9.700000
4,4,1.762254,0.042928,1.102924,0.106036,0.500000,9.700000
5,5,3.491913,2.093018,0.620537,1.118653,0.500000,9.700000
