id,gid,x,y,v_x,v_y,radius,time
36,1,6.294150,3.966077,0.630052,-0.908076,0.200000,0.300000
37,1,8.578671,3.718580,0.108733,-0.672839,0.200000,0.300000
38,1,9.166868,4.542184,0.217813,-0.446311,0.200000,0.300000
39,1,6.819352,8.611389,0.070490,-1.185895,0.200000,0.300000
0,0,9.882948,0.341268,-0.978659,0.286705,0.200000,0.400000
1,0,12.284667,0.632606,-0.709286,0.124819,0.200000,0.400000
2,0,7.050920,-0.219415,-0.690587,-0.489455,0.200000,0.400000
3,0,6.314100,-0.795039,-1.341634,0.301161,0.200000,0.400000
4,0,8.455852,0.790768,-1.192504,0.174079,0.200000,0.400000
5,0,5.214210,0.387002,-0.250540,-0.531031,0.200000,0.400000
6,0,13.330597,-1.055342,-1.169302,0.069198,0.200000,0.400000
7,0,10.607811,-0.341494,-0.903227,-0.460134,0.200000,0.400000
8,0,13.126532,-0.545137,-0.638298,0.034175,0.200000,0.400000
9,0,7.873613,-0.265621,-0.790564,0.259396,0.200000,0.400000
10,0,6.497154,0.349596,-1.137726,0.372288,0.200000,0.400000
11,0,14.660486,-0.675582,-0.524303,0.112254,0.200000,0.400000
12,0,13.188476,0.688656,-0.839029,0.293428,0.200000,0.400000
13,0,8.367055,0.110061,-1.010595,0.011729,0.200000,0.400000
27,1,5.111979,1.057349,-0.130620,-0.798446,0.200000,0.400000
28,1,4.649966,2.736095,-0.617928,-0.923668,0.200000,0.400000
29,1,4.732348,0.329577,-0.517369,-1.286060,0.200000,0.400000
30,1,7.537425,3.001549,-0.090716,-1.517481,0.200000,0.400000
31,1,7.259405,-4.770847,-0.125430,-1.189118,0.200000,0.400000
32,1,5.689526,2.030550,0.138422,-0.292405,0.200000,0.400000
33,1,8.000416,4.961103,0.154242,-1.094657,0.200000,0.400000
34,1,4.961208,6.259266,0.030825,-1.174716,0.200000,0.400000
35,1,9.175536,3.577814,-0.027228,-0.958566,0.200000,0.400000
36,1,6.305503,3.855781,0.113529,-1.102959,0.200000,0.400000
37,1,8.583914,3.602732,0.052423,-1.158485,0.200000,0.400000
38,1,9.182986,4.457580,0.161180,-0.846037,0.200000,0.400000
39,1,6.822313,8.481249,0.029610,-1.301401,0.200000,0.400000
0,0,9.803464,0.360066,-0.794842,0.187984,0.200000,0.500000
1,0,12.204644,0.625643,-0.800237,-0.069629,0.200000,0.500000
2,0,6.990528,-0.242079,-0.603920,-0.226633,0.200000,0.500000
3,0,6.163714,-0.786768,-1.503858,0.082716,0.200000,0.500000
4,0,8.328013,0.799796,-1.278391,0.090278,0.200000,0.500000
5,0,5.101570,0.367807,-1.126400,-0.191954,0.200000,0.500000
6,0,13.206491,-1.058434,-1.241062,-0.030927,0.200000,0.500000
7,0,10.521162,-0.375448,-0.866487,-0.339545,0.200000,0.500000
8,0,12.999073,-0.537771,-1.274591,0.073654,0.200000,0.500000
9,0,7.746459,-0.259857,-1.271538,0.057646,0.200000,0.500000
10,0,6.376016,0.390551,-1.211378,0.409553,0.200000,0.500000
11,0,14.586594,-0.668166,-0.738926,0.074156,0.200000,0.500000
12,0,13.116150,0.700322,-0.723258,0.116655,0.200000,0.500000
13,0,8.207427,0.140811,-1.596280,0.307495,0.200000,0.500000
27,1,5.096990,1.000225,-0.149892,-0.571248,0.200000,0.500000
28,1,4.601723,2.635178,-0.482426,-1.009178,0.200000,0.500000
29,1,4.741019,0.203287,0.086703,-1.262901,0.200000,0.500000
30,1,7.532186,2.871505,-0.052394,-1.300440,0.200000,0.500000
31,1,7.265180,-4.875493,0.057748,-1.046458,0.200000,0.500000
32,1,5.694592,1.923679,0.050663,-1.068715,0.200000,0.500000
33,1,7.989907,4.850381,-0.105091,-1.107216,0.200000,0.500000
34,1,4.955833,6.136191,-0.053748,-1.230754,0.200000,0.500000
35,1,9.177399,3.443478,0.018636,-1.343362,0.200000,0.500000
36,1,6.327291,3.747870,0.217874,-1.079112,0.200000,0.500000
37,1,8.588603,3.480661,0.046898,-1.220711,0.200000,0.500000
38,1,9.199304,4.340190,0.163174,-1.173902,0.200000,0.500000
39,1,6.836985,8.357752,0.146721,-1.234969,0.200000,0.500000
0,0,9.716634,0.381960,-0.868297,0.218940,0.200000,0.600000
1,0,12.100487,0.624572,-1.041567,-0.010704,0.200000,0.600000
2,0,6.907374,-0.271216,-0.831544,-0.291369,0.200000,0.600000
3,0,6.043035,-0.764066,-1.206793,0.227014,0.200000,0.600000
4,0,8.218582,0.773849,-1.094316,-0.259473,0.200000,0.600000
5,0,5.096668,0.294835,-0.049029,-0.729719,0.200000,0.600000
6,0,13.051731,-1.055062,-1.547604,0.033723,0.200000,0.600000
7,0,10.428126,-0.388620,-0.930364,-0.131719,0.200000,0.600000
8,0,12.870517,-0.530746,-1.285555,0.070253,0.200000,0.600000
9,0,7.666045,-0.244226,-0.804141,0.156310,0.200000,0.600000
10,0,6.262415,0.336076,-1.136014,-0.544747,0.200000,0.600000
11,0,14.491859,-0.671893,-0.947349,-0.037266,0.200000,0.600000
12,0,13.047011,0.718748,-0.691388,0.184264,0.200000,0.600000
13,0,8.090635,0.149562,-1.167924,0.087520,0.200000,0.600000
27,1,5.117698,0.871920,0.207087,-1.283050,0.200000,0.600000
28,1,4.556851,2.544790,-0.448716,-0.903875,0.200000,0.600000
29,1,4.693774,0.033035,-0.472449,-1.702512,0.200000,0.600000
30,1,7.519388,2.732723,-0.127979,-1.387823,0.200000,0.600000
31,1,7.261444,-5.004161,-0.037354,-1.286685,0.200000,0.600000
32,1,5.690668,1.832240,-0.039238,-0.914386,0.200000,0.600000
33,1,7.976278,4.749720,-0.136292,-1.006612,0.200000,0.600000
34,1,4.957252,6.032432,0.014188,-1.037587,0.200000,0.600000
35,1,9.185743,3.311501,0.083439,-1.319766,0.200000,0.600000
36,1,6.313181,3.640291,-0.141094,-1.075794,0.200000,0.600000
37,1,8.585094,3.359661,-0.035099,-1.209997,0.200000,0.600000
38,1,9.211378,4.242388,0.120748,-0.978019,0.200000,0.600000
39,1,6.837246,8.232318,0.002608,-1.254341,0.200000,0.600000
0,0,9.595341,0.402548,-1.212929,0.205878,0.200000,0.700000
1,0,12.007652,0.632445,-0.928352,0.078731,0.200000,0.700000
2,0,6.780899,-0.347946,-1.264745,-0.767306,0.200000,0.700000
3,0,5.904649,-0.775625,-1.383860,-0.115585,0.200000,0.700000
4,0,8.060166,0.787124,-1.584161,0.132750,0.200000,0.700000
5,0,4.987506,0.259059,-1.091617,-0.357760,0.200000,0.700000
6,0,12.915120,-1.075709,-1.366108,-0.206469,0.200000,0.700000
7,0,10.330783,-0.367098,-0.973425,0.215218,0.200000,0.700000
8,0,12.740158,-0.513609,-1.303597,0.171372,0.200000,0.700000
9,0,7.581317,-0.276433,-0.847281,-0.322077,0.200000,0.700000
